tag,sentence,,,,,
O,195,,,,,
O,",",,,,,
O,051,,,,,
O,),,,,,
O,Accrued,,,,,
O,income,,,,,
O,(,,,,,
O,8,,,,,
O,",",,,,,
O,085,,,,,
O,),,,,,
O,(,,,,,
O,387,,,,,
O,),,,,,
O,Total,,,,,
O,deferred,,,,,
O,tax,,,,,
O,liabilities,,,,,
O,(,,,,,
O,28,,,,,
O,",",,,,,
O,889,,,,,
O,),,,,,
O,(,,,,,
O,3,,,,,
O,",",,,,,
O,200,,,,,
O,",",,,,,
O,617,,,,,
O,),,,,,
O,Deferred,,,,,
O,tax,,,,,
O,assets,,,,,
O,comprises,,,,,
O,:,,,,,
O,Investments,,,,,
O,-,,,,,
O,1,,,,,
O,",",,,,,
O,878,,,,,
O,",",,,,,
O,934,,,,,
O,Provisions,,,,,
O,and,,,,,
O,accruals,,,,,
O,38,,,,,
O,",",,,,,
O,559,,,,,
O,51,,,,,
O,",",,,,,
O,583,,,,,
O,Equity,,,,,
O,raising,,,,,
O,costs,,,,,
O,43,,,,,
O,",",,,,,
O,089,,,,,
O,-,,,,,
O,Tax,,,,,
O,losses,,,,,
O,7,,,,,
O,",",,,,,
O,668,,,,,
O,",",,,,,
O,666,,,,,
O,26,,,,,
O,",",,,,,
O,670,,,,,
O,",",,,,,
O,238,,,,,
O,Total,,,,,
O,deferred,,,,,
O,tax,,,,,
O,assets,,,,,
O,7,,,,,
O,",",,,,,
O,750,,,,,
O,",",,,,,
O,314,,,,,
O,28,,,,,
O,",",,,,,
O,600,,,,,
O,",",,,,,
O,755,,,,,
O,The,,,,,
O,above,,,,,
O,net,,,,,
O,potential,,,,,
O,tax,,,,,
O,benefit,,,,,
O,has,,,,,
O,not,,,,,
O,been,,,,,
O,recognised,,,,,
O,in,,,,,
O,the,,,,,
O,statement,,,,,
O,of,,,,,
O,financial,,,,,
O,position,,,,,
O,as,,,,,
O,the,,,,,
O,recovery,,,,,
O,of,,,,,
O,this,,,,,
O,benefit,,,,,
O,is,,,,,
O,uncertain.,,,,,
O,28,,,,,
O,ALLIANCE,,,,,
O,RESOURCES,,,,,
O,LIMITEDNotes,,,,,
O,to,,,,,
O,the,,,,,
O,financial,,,,,
O,statements,,,,,
O,30,,,,,
O,June,,,,,
O,2016,,,,,
O,Consolidated,,,,,
O,Consolidated,,,,,
O,2016,,,,,
O,$,,,,,
O,2015,,,,,
O,$,,,,,
O,NOTE,,,,,
O,10.,,,,,
O,CURRENT,,,,,
O,ASSETS,,,,,
O,-,,,,,
O,CASH,,,,,
O,AND,,,,,
O,CASH,,,,,
O,EQUIVALENTS,,,,,
O,Cash,,,,,
O,on,,,,,
O,hand,,,,,
O,3,,,,,
O,5,,,,,
O,Cash,,,,,
O,at,,,,,
O,bank,,,,,
O,4,,,,,
O,",",,,,,
O,309,,,,,
O,",",,,,,
O,090,,,,,
O,851,,,,,
O,",",,,,,
O,590,,,,,
O,Cash,,,,,
O,on,,,,,
O,deposit,,,,,
O,20,,,,,
O,",",,,,,
O,377,,,,,
O,",",,,,,
O,947,,,,,
O,75,,,,,
O,",",,,,,
O,000,,,,,
O,24,,,,,
O,",",,,,,
O,687,,,,,
O,",",,,,,
O,040,,,,,
O,926,,,,,
O,",",,,,,
O,595,,,,,
O,Accounting,,,,,
O,policy,,,,,
O,for,,,,,
O,cash,,,,,
O,and,,,,,
O,cash,,,,,
O,equivalents,,,,,
O,Cash,,,,,
O,and,,,,,
O,cash,,,,,
O,equivalents,,,,,
O,includes,,,,,
O,cash,,,,,
O,on,,,,,
O,hand,,,,,
O,",",,,,,
O,deposits,,,,,
O,held,,,,,
O,at,,,,,
O,call,,,,,
O,with,,,,,
O,financial,,,,,
O,institutions,,,,,
O,",",,,,,
O,other,,,,,
O,short-term,,,,,
O,",",,,,,
O,highly,,,,,
O,liquid,,,,,
O,investments,,,,,
O,with,,,,,
O,original,,,,,
O,maturities,,,,,
O,of,,,,,
O,three,,,,,
O,months,,,,,
O,or,,,,,
O,less,,,,,
O,that,,,,,
O,are,,,,,
O,readily,,,,,
O,convertible,,,,,
O,to,,,,,
O,known,,,,,
O,amounts,,,,,
O,of,,,,,
O,cash,,,,,
O,and,,,,,
O,which,,,,,
O,are,,,,,
O,subject,,,,,
O,to,,,,,
O,an,,,,,
O,insignificant,,,,,
O,risk,,,,,
O,of,,,,,
O,changes,,,,,
O,in,,,,,
O,value.,,,,,
O,NOTE,,,,,
O,11.,,,,,
O,CURRENT,,,,,
O,ASSETS,,,,,
O,-,,,,,
O,TRADE,,,,,
O,AND,,,,,
O,OTHER,,,,,
O,RECEIVABLES,,,,,
O,Trade,,,,,
O,receivables,,,,,
O,-,,,,,
O,1,,,,,
O,",",,,,,
O,800,,,,,
O,Accrued,,,,,
O,revenue,,,,,
O,26,,,,,
O,",",,,,,
O,950,,,,,
O,1,,,,,
O,",",,,,,
O,289,,,,,
O,GST,,,,,
O,receivable,,,,,
O,15,,,,,
O,",",,,,,
O,791,,,,,
O,104,,,,,
O,",",,,,,
O,432,,,,,
O,42,,,,,
O,",",,,,,
O,741,,,,,
O,107,,,,,
O,",",,,,,
O,521,,,,,
O,Accounting,,,,,
O,policy,,,,,
O,for,,,,,
O,trade,,,,,
O,and,,,,,
O,other,,,,,
O,receivables,,,,,
O,Trade,,,,,
O,receivables,,,,,
O,are,,,,,
O,initially,,,,,
O,recognised,,,,,
O,at,,,,,
O,fair,,,,,
O,value,,,,,
O,and,,,,,
O,subsequently,,,,,
O,measured,,,,,
O,at,,,,,
O,amortised,,,,,
O,cost,,,,,
O,using,,,,,
O,the,,,,,
O,effective,,,,,
O,interest,,,,,
O,method,,,,,
O,",",,,,,
O,less,,,,,
O,any,,,,,
O,provision,,,,,
O,for,,,,,
O,impairment.,,,,,
O,Trade,,,,,
O,receivables,,,,,
O,are,,,,,
O,generally,,,,,
O,due,,,,,
O,for,,,,,
O,settlement,,,,,
O,within,,,,,
O,30,,,,,
O,days.,,,,,
O,Collectability,,,,,
O,of,,,,,
O,trade,,,,,
O,receivables,,,,,
O,is,,,,,
O,reviewed,,,,,
O,on,,,,,
O,an,,,,,
O,ongoing,,,,,
O,basis.,,,,,
O,Debts,,,,,
O,which,,,,,
O,are,,,,,
O,known,,,,,
O,to,,,,,
O,be,,,,,
O,uncollectable,,,,,
O,are,,,,,
O,written,,,,,
O,off,,,,,
O,by,,,,,
O,reducing,,,,,
O,the,,,,,
O,carrying,,,,,
O,amount,,,,,
O,directly.,,,,,
O,A,,,,,
O,provision,,,,,
O,for,,,,,
O,impairment,,,,,
O,of,,,,,
O,trade,,,,,
O,receivables,,,,,
O,is,,,,,
O,raised,,,,,
O,when,,,,,
O,there,,,,,
O,is,,,,,
O,objective,,,,,
O,evidence,,,,,
O,that,,,,,
O,the,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,will,,,,,
O,not,,,,,
O,be,,,,,
O,able,,,,,
O,to,,,,,
O,collect,,,,,
O,all,,,,,
O,amounts,,,,,
O,due,,,,,
O,according,,,,,
O,to,,,,,
O,the,,,,,
O,original,,,,,
O,terms,,,,,
O,of,,,,,
O,the,,,,,
O,receivables.,,,,,
O,Significant,,,,,
O,financial,,,,,
O,difficulties,,,,,
O,of,,,,,
O,the,,,,,
O,debtor,,,,,
O,",",,,,,
O,probability,,,,,
O,that,,,,,
O,the,,,,,
O,debtor,,,,,
O,will,,,,,
O,enter,,,,,
O,bankruptcy,,,,,
O,or,,,,,
O,financial,,,,,
O,reorganisation,,,,,
O,and,,,,,
O,default,,,,,
O,or,,,,,
O,delinquency,,,,,
O,in,,,,,
O,payments,,,,,
O,(,,,,,
O,more,,,,,
O,than,,,,,
O,60,,,,,
O,days,,,,,
O,overdue,,,,,
O,),,,,,
O,are,,,,,
O,considered,,,,,
O,indicators,,,,,
O,that,,,,,
O,the,,,,,
O,trade,,,,,
O,receivable,,,,,
O,may,,,,,
O,be,,,,,
O,impaired.,,,,,
O,The,,,,,
O,amount,,,,,
O,of,,,,,
O,the,,,,,
O,impairment,,,,,
O,allowance,,,,,
O,is,,,,,
O,the,,,,,
O,difference,,,,,
O,between,,,,,
O,the,,,,,
O,asset's,,,,,
O,carrying,,,,,
O,amount,,,,,
O,and,,,,,
O,the,,,,,
O,present,,,,,
O,value,,,,,
O,of,,,,,
O,estimated,,,,,
O,future,,,,,
O,cash,,,,,
O,flows,,,,,
O,",",,,,,
O,discounted,,,,,
O,at,,,,,
O,the,,,,,
O,original,,,,,
O,effective,,,,,
O,interest,,,,,
O,rate.,,,,,
O,Cash,,,,,
O,flows,,,,,
O,relating,,,,,
O,to,,,,,
O,short-term,,,,,
O,receivables,,,,,
O,are,,,,,
O,not,,,,,
O,discounted,,,,,
O,if,,,,,
O,the,,,,,
O,effect,,,,,
O,of,,,,,
O,discounting,,,,,
O,is,,,,,
O,immaterial.,,,,,
O,Other,,,,,
O,receivables,,,,,
O,are,,,,,
O,recognised,,,,,
O,at,,,,,
O,amortised,,,,,
O,cost,,,,,
O,",",,,,,
O,less,,,,,
O,any,,,,,
O,provision,,,,,
O,for,,,,,
O,impairment.,,,,,
O,Accounting,,,,,
O,policy,,,,,
O,for,,,,,
O,Goods,,,,,
O,&,,,,,
O,Services,,,,,
O,Tax,,,,,
O,(,,,,,
O,‘,,,,,
O,GST,,,,,
O,’,,,,,
O,),,,,,
O,and,,,,,
O,other,,,,,
O,similar,,,,,
O,taxes,,,,,
O,Revenues,,,,,
O,",",,,,,
O,expenses,,,,,
O,and,,,,,
O,assets,,,,,
O,are,,,,,
O,recognised,,,,,
O,net,,,,,
O,of,,,,,
O,the,,,,,
O,amount,,,,,
O,of,,,,,
O,associated,,,,,
O,GST,,,,,
O,",",,,,,
O,unless,,,,,
O,the,,,,,
O,GST,,,,,
O,incurred,,,,,
O,is,,,,,
O,not,,,,,
O,recoverable,,,,,
O,from,,,,,
O,the,,,,,
O,tax,,,,,
O,authority.,,,,,
O,In,,,,,
O,this,,,,,
O,case,,,,,
O,it,,,,,
O,is,,,,,
O,recognised,,,,,
O,as,,,,,
O,part,,,,,
O,of,,,,,
O,the,,,,,
O,cost,,,,,
O,of,,,,,
O,the,,,,,
O,acquisition,,,,,
O,of,,,,,
O,the,,,,,
O,asset,,,,,
O,or,,,,,
O,as,,,,,
O,part,,,,,
O,of,,,,,
O,the,,,,,
O,expense.,,,,,
O,Receivables,,,,,
O,and,,,,,
O,payables,,,,,
O,are,,,,,
O,stated,,,,,
O,inclusive,,,,,
O,of,,,,,
O,the,,,,,
O,amount,,,,,
O,of,,,,,
O,GST,,,,,
O,receivable,,,,,
O,or,,,,,
O,payable.,,,,,
O,The,,,,,
O,net,,,,,
O,amount,,,,,
O,of,,,,,
O,GST,,,,,
O,recoverable,,,,,
O,from,,,,,
O,",",,,,,
O,or,,,,,
O,payable,,,,,
O,to,,,,,
O,",",,,,,
O,the,,,,,
O,tax,,,,,
O,authority,,,,,
O,is,,,,,
O,included,,,,,
O,in,,,,,
O,other,,,,,
O,receivables,,,,,
O,or,,,,,
O,other,,,,,
O,payables,,,,,
O,in,,,,,
O,the,,,,,
O,statement,,,,,
O,of,,,,,
O,financial,,,,,
O,position.,,,,,
O,Cash,,,,,
O,flows,,,,,
O,are,,,,,
O,presented,,,,,
O,on,,,,,
O,a,,,,,
O,gross,,,,,
O,basis.,,,,,
O,The,,,,,
O,GST,,,,,
O,components,,,,,
O,of,,,,,
O,cash,,,,,
O,flows,,,,,
O,arising,,,,,
O,from,,,,,
O,investing,,,,,
O,or,,,,,
O,financing,,,,,
O,activities,,,,,
O,which,,,,,
O,are,,,,,
O,recoverable,,,,,
O,from,,,,,
O,",",,,,,
O,or,,,,,
O,payable,,,,,
O,to,,,,,
O,the,,,,,
O,tax,,,,,
O,authority,,,,,
O,",",,,,,
O,are,,,,,
O,presented,,,,,
O,as,,,,,
O,operating,,,,,
O,cash,,,,,
O,flows.,,,,,
O,Commitments,,,,,
O,and,,,,,
O,contingencies,,,,,
O,are,,,,,
O,disclosed,,,,,
O,net,,,,,
O,of,,,,,
O,the,,,,,
O,amount,,,,,
O,of,,,,,
O,GST,,,,,
O,recoverable,,,,,
O,from,,,,,
O,",",,,,,
O,or,,,,,
O,payable,,,,,
O,to,,,,,
O,",",,,,,
O,the,,,,,
O,tax,,,,,
O,authority.,,,,,
O,NOTE,,,,,
O,12.,,,,,
O,CURRENT,,,,,
O,ASSETS,,,,,
O,-,,,,,
O,NON-CURRENT,,,,,
O,ASSETS,,,,,
O,CLASSIFIED,,,,,
O,AS,,,,,
O,HELD,,,,,
O,FOR,,,,,
O,SALE,,,,,
O,The,,,,,
O,company,,,,,
O,’,,,,,
O,s,,,,,
O,interest,,,,,
O,in,,,,,
O,the,,,,,
O,Four,,,,,
O,Mile,,,,,
O,Project,,,,,
O,had,,,,,
O,been,,,,,
O,equity,,,,,
O,accounted,,,,,
O,in,,,,,
O,accordance,,,,,
O,with,,,,,
O,Accounting,,,,,
O,Standard,,,,,
O,AASB,,,,,
O,128,,,,,
O,Investments,,,,,
O,in,,,,,
O,Associates,,,,,
O,to,,,,,
O,30,,,,,
O,June,,,,,
O,2014.,,,,,
O,Due,,,,,
O,to,,,,,
O,the,,,,,
O,commencement,,,,,
O,of,,,,,
O,the,,,,,
O,sale,,,,,
O,",",,,,,
O,the,,,,,
O,company's,,,,,
O,interest,,,,,
O,was,,,,,
O,then,,,,,
O,reclassified,,,,,
O,as,,,,,
O,a,,,,,
O,Non-current,,,,,
O,Asset,,,,,
O,Held,,,,,
O,for,,,,,
O,Sale,,,,,
O,as,,,,,
O,per,,,,,
O,Accounting,,,,,
O,Standard,,,,,
O,AASB,,,,,
O,5,,,,,
O,in,,,,,
O,the,,,,,
O,30,,,,,
O,June,,,,,
O,2015,,,,,
O,financial,,,,,
O,statements.,,,,,
O,Completion,,,,,
O,of,,,,,
O,the,,,,,
O,sale,,,,,
O,of,,,,,
O,all,,,,,
O,the,,,,,
O,Company's,,,,,
O,interests,,,,,
O,in,,,,,
O,the,,,,,
O,Four,,,,,
O,Mile,,,,,
O,Project,,,,,
O,occurred,,,,,
O,on,,,,,
O,18,,,,,
O,September,,,,,
O,2015,,,,,
O,at,,,,,
O,which,,,,,
O,time,,,,,
O,$73.975,,,,,
O,million,,,,,
O,was,,,,,
O,received,,,,,
O,from,,,,,
O,the,,,,,
O,purchaser.,,,,,
O,Asset,,,,,
O,held,,,,,
O,for,,,,,
O,sale,,,,,
O,-,,,,,
O,Four,,,,,
O,Mile,,,,,
O,Project,,,,,
O,-,,,,,
O,24,,,,,
O,",",,,,,
O,782,,,,,
O,",",,,,,
O,609,,,,,
O,ANNUAL,,,,,
O,REPORT,,,,,
O,2016,,,,,
O,29Notes,,,,,
O,to,,,,,
O,the,,,,,
O,financial,,,,,
O,statements,,,,,
O,30,,,,,
O,June,,,,,
O,2016,,,,,
O,Accounting,,,,,
O,policy,,,,,
O,for,,,,,
O,non-current,,,,,
O,assets,,,,,
O,classified,,,,,
O,as,,,,,
O,held,,,,,
O,for,,,,,
O,sale,,,,,
O,Non-current,,,,,
O,assets,,,,,
O,are,,,,,
O,not,,,,,
O,depreciated,,,,,
O,or,,,,,
O,amortised,,,,,
O,while,,,,,
O,they,,,,,
O,are,,,,,
O,Non-current,,,,,
O,assets,,,,,
O,and,,,,,
O,assets,,,,,
O,of,,,,,
O,disposal,,,,,
O,groups,,,,,
O,are,,,,,
O,classified,,,,,
O,as,,,,,
O,classified,,,,,
O,as,,,,,
O,held,,,,,
O,for,,,,,
O,sale.,,,,,
O,Interest,,,,,
O,and,,,,,
O,other,,,,,
O,expenses,,,,,
O,attributable,,,,,
O,held,,,,,
O,for,,,,,
O,sale,,,,,
O,if,,,,,
O,their,,,,,
O,carrying,,,,,
O,amount,,,,,
O,will,,,,,
O,be,,,,,
O,recovered,,,,,
O,principally,,,,,
O,to,,,,,
O,the,,,,,
O,liabilities,,,,,
O,of,,,,,
O,assets,,,,,
O,held,,,,,
O,for,,,,,
O,sale,,,,,
O,continue,,,,,
O,to,,,,,
O,be,,,,,
O,recognised.,,,,,
O,through,,,,,
O,a,,,,,
O,sale,,,,,
O,transaction,,,,,
O,rather,,,,,
O,than,,,,,
O,through,,,,,
O,continued,,,,,
O,use.,,,,,
O,They,,,,,
O,Non-current,,,,,
O,assets,,,,,
O,classified,,,,,
O,as,,,,,
O,held,,,,,
O,for,,,,,
O,sale,,,,,
O,and,,,,,
O,the,,,,,
O,assets,,,,,
O,of,,,,,
O,are,,,,,
O,measured,,,,,
O,at,,,,,
O,the,,,,,
O,lower,,,,,
O,of,,,,,
O,their,,,,,
O,carrying,,,,,
O,amount,,,,,
O,and,,,,,
O,fair,,,,,
O,value,,,,,
O,disposal,,,,,
O,groups,,,,,
O,classified,,,,,
O,as,,,,,
O,held,,,,,
O,for,,,,,
O,sale,,,,,
O,are,,,,,
O,presented,,,,,
O,separately,,,,,
O,less,,,,,
O,costs,,,,,
O,of,,,,,
O,disposal.,,,,,
O,For,,,,,
O,non-current,,,,,
O,assets,,,,,
O,or,,,,,
O,assets,,,,,
O,of,,,,,
O,disposal,,,,,
O,on,,,,,
O,the,,,,,
O,face,,,,,
O,of,,,,,
O,the,,,,,
O,statement,,,,,
O,of,,,,,
O,financial,,,,,
O,position,,,,,
O,",",,,,,
O,in,,,,,
O,current,,,,,
O,assets.,,,,,
O,groups,,,,,
O,to,,,,,
O,be,,,,,
O,classified,,,,,
O,as,,,,,
O,held,,,,,
O,for,,,,,
O,sale,,,,,
O,",",,,,,
O,they,,,,,
O,must,,,,,
O,be,,,,,
O,available,,,,,
O,for,,,,,
O,The,,,,,
O,liabilities,,,,,
O,of,,,,,
O,disposal,,,,,
O,groups,,,,,
O,classified,,,,,
O,as,,,,,
O,held,,,,,
O,for,,,,,
O,sale,,,,,
O,are,,,,,
O,immediate,,,,,
O,sale,,,,,
O,in,,,,,
O,their,,,,,
O,present,,,,,
O,condition,,,,,
O,and,,,,,
O,their,,,,,
O,sale,,,,,
O,must,,,,,
O,be,,,,,
O,presented,,,,,
O,separately,,,,,
O,on,,,,,
O,the,,,,,
O,face,,,,,
O,of,,,,,
O,the,,,,,
O,statement,,,,,
O,of,,,,,
O,financial,,,,,
O,highly,,,,,
O,probable.,,,,,
O,position,,,,,
O,",",,,,,
O,in,,,,,
O,current,,,,,
O,liabilities.,,,,,
O,An,,,,,
O,impairment,,,,,
O,loss,,,,,
O,is,,,,,
O,recognised,,,,,
O,for,,,,,
O,any,,,,,
O,initial,,,,,
O,or,,,,,
O,subsequent,,,,,
O,write,,,,,
O,down,,,,,
O,of,,,,,
O,the,,,,,
O,non-current,,,,,
O,assets,,,,,
O,and,,,,,
O,assets,,,,,
O,of,,,,,
O,disposal,,,,,
O,groups,,,,,
O,to,,,,,
O,fair,,,,,
O,value,,,,,
O,less,,,,,
O,costs,,,,,
O,of,,,,,
O,disposal.,,,,,
O,A,,,,,
O,gain,,,,,
O,is,,,,,
O,recognised,,,,,
O,for,,,,,
O,any,,,,,
O,subsequent,,,,,
O,increases,,,,,
O,in,,,,,
O,fair,,,,,
O,value,,,,,
O,less,,,,,
O,costs,,,,,
O,of,,,,,
O,disposal,,,,,
O,of,,,,,
O,a,,,,,
O,non-,,,,,
O,current,,,,,
O,assets,,,,,
O,and,,,,,
O,assets,,,,,
O,of,,,,,
O,disposal,,,,,
O,groups,,,,,
O,",",,,,,
O,but,,,,,
O,not,,,,,
O,in,,,,,
O,excess,,,,,
O,of,,,,,
O,any,,,,,
O,cumulative,,,,,
O,impairment,,,,,
O,loss,,,,,
O,previously,,,,,
O,recognised.,,,,,
O,Consolidated,,,,,
O,Consolidated,,,,,
O,2016,,,,,
O,$,,,,,
O,2015,,,,,
O,$,,,,,
O,NOTE,,,,,
O,13.,,,,,
O,NON-CURRENT,,,,,
O,ASSETS,,,,,
O,-,,,,,
O,FINANCIAL,,,,,
O,ASSETS,,,,,
O,AT,,,,,
O,FAIR,,,,,
O,VALUE,,,,,
O,THROUGH,,,,,
O,OTHER,,,,,
O,COMPREHENSIVE,,,,,
O,INCOME,,,,,
O,Listed,,,,,
O,securities,,,,,
O,188,,,,,
O,",",,,,,
O,617,,,,,
O,270,,,,,
O,",",,,,,
O,680,,,,,
O,Reconciliation,,,,,
O,Reconciliation,,,,,
O,of,,,,,
O,the,,,,,
O,fair,,,,,
O,values,,,,,
O,at,,,,,
O,the,,,,,
O,beginning,,,,,
O,and,,,,,
O,end,,,,,
O,of,,,,,
O,the,,,,,
O,current,,,,,
O,and,,,,,
O,previous,,,,,
O,financial,,,,,
O,year,,,,,
O,are,,,,,
O,set,,,,,
O,out,,,,,
O,below,,,,,
O,:,,,,,
O,Opening,,,,,
O,fair,,,,,
O,value,,,,,
O,270,,,,,
O,",",,,,,
O,680,,,,,
O,1,,,,,
O,",",,,,,
O,415,,,,,
O,",",,,,,
O,634,,,,,
O,Additions,,,,,
O,-,,,,,
O,Investment,,,,,
O,in,,,,,
O,A1,,,,,
O,Gold,,,,,
O,246,,,,,
O,",",,,,,
O,400,,,,,
O,-,,,,,
O,Disposals,,,,,
O,-,,,,,
O,Octagonal,,,,,
O,Resources,,,,,
O,Limited,,,,,
O,(,,,,,
O,367,,,,,
O,",",,,,,
O,400,,,,,
O,),,,,,
O,-,,,,,
O,Movement,,,,,
O,in,,,,,
O,fair,,,,,
O,value,,,,,
O,38,,,,,
O,",",,,,,
O,937,,,,,
O,(,,,,,
O,1,,,,,
O,",",,,,,
O,144,,,,,
O,",",,,,,
O,954,,,,,
O,),,,,,
O,Closing,,,,,
O,fair,,,,,
O,value,,,,,
O,188,,,,,
O,",",,,,,
O,617,,,,,
O,270,,,,,
O,",",,,,,
O,680,,,,,
O,Refer,,,,,
O,to,,,,,
O,note,,,,,
O,25,,,,,
O,for,,,,,
O,further,,,,,
O,information,,,,,
O,on,,,,,
O,fair,,,,,
O,value,,,,,
O,measurement.,,,,,
O,Note,,,,,
O,:,,,,,
O,The,,,,,
O,Ordinary,,,,,
O,shares,,,,,
O,are,,,,,
O,listed,,,,,
O,equity,,,,,
O,securities,,,,,
O,in,,,,,
O,Intec,,,,,
O,Limited,,,,,
O,(,,,,,
O,ASX,,,,,
O,Code,,,,,
O,:,,,,,
O,INL,,,,,
O,),,,,,
O,and,,,,,
O,A1,,,,,
O,Consolidated,,,,,
O,Gold,,,,,
O,Limited,,,,,
O,(,,,,,
O,ASX,,,,,
O,Code,,,,,
O,:,,,,,
O,AYC,,,,,
O,),,,,,
O,with,,,,,
O,disposals,,,,,
O,relating,,,,,
O,to,,,,,
O,Octagonal,,,,,
O,Resources,,,,,
O,Limited,,,,,
O,(,,,,,
O,ASX,,,,,
O,Code,,,,,
O,:,,,,,
O,ORS,,,,,
O,),,,,,
O,following,,,,,
O,its,,,,,
O,delisting.,,,,,
O,The,,,,,
O,INL,,,,,
O,shares,,,,,
O,were,,,,,
O,acquired,,,,,
O,on,,,,,
O,sale,,,,,
O,of,,,,,
O,investment,,,,,
O,in,,,,,
O,Encore,,,,,
O,Pty,,,,,
O,Ltd,,,,,
O,on,,,,,
O,23,,,,,
O,October,,,,,
O,2006.,,,,,
O,The,,,,,
O,AYC,,,,,
O,shares,,,,,
O,were,,,,,
O,obtained,,,,,
O,on,,,,,
O,the,,,,,
O,delisting,,,,,
O,of,,,,,
O,ORS,,,,,
O,on,,,,,
O,23,,,,,
O,February,,,,,
O,2016,,,,,
O,at,,,,,
O,which,,,,,
O,time,,,,,
O,Alliance,,,,,
O,received,,,,,
O,AYC,,,,,
O,shares,,,,,
O,and,,,,,
O,cash,,,,,
O,as,,,,,
O,consideration,,,,,
O,for,,,,,
O,the,,,,,
O,disposal,,,,,
O,of,,,,,
O,its,,,,,
O,ORS,,,,,
O,shares.,,,,,
O,Shares,,,,,
O,in,,,,,
O,INL,,,,,
O,and,,,,,
O,AYC,,,,,
O,are,,,,,
O,valued,,,,,
O,by,,,,,
O,reference,,,,,
O,to,,,,,
O,the,,,,,
O,quoted,,,,,
O,market,,,,,
O,price,,,,,
O,at,,,,,
O,the,,,,,
O,close,,,,,
O,of,,,,,
O,business,,,,,
O,on,,,,,
O,balance,,,,,
O,date.,,,,,
O,The,,,,,
O,Shares,,,,,
O,are,,,,,
O,classified,,,,,
O,as,,,,,
O,available,,,,,
O,for,,,,,
O,sale,,,,,
O,financial,,,,,
O,assets.,,,,,
O,30,,,,,
O,ALLIANCE,,,,,
O,RESOURCES,,,,,
O,LIMITEDNotes,,,,,
O,to,,,,,
O,the,,,,,
O,financial,,,,,
O,statements,,,,,
O,30,,,,,
O,June,,,,,
O,2016,,,,,
O,Accounting,,,,,
O,policy,,,,,
O,for,,,,,
O,financial,,,,,
O,assets,,,,,
O,at,,,,,
O,fair,,,,,
O,value,,,,,
O,through,,,,,
O,other,,,,,
O,Equity,,,,,
O,instruments,,,,,
O,comprehensive,,,,,
O,income,,,,,
O,The,,,,,
O,consolidated,,,,,
O,entity,,,,,
O,subsequently,,,,,
O,measures,,,,,
O,all,,,,,
O,equity,,,,,
O,investments,,,,,
O,at,,,,,
O,Investments,,,,,
O,and,,,,,
O,other,,,,,
O,financial,,,,,
O,assets,,,,,
O,fair,,,,,
O,value.,,,,,
O,Where,,,,,
O,management,,,,,
O,has,,,,,
O,elected,,,,,
O,to,,,,,
O,present,,,,,
O,fair,,,,,
O,value,,,,,
O,gains,,,,,
O,Investments,,,,,
O,and,,,,,
O,other,,,,,
O,financial,,,,,
O,assets,,,,,
O,are,,,,,
O,initially,,,,,
O,measured,,,,,
O,at,,,,,
O,fair,,,,,
O,value.,,,,,
O,and,,,,,
O,losses,,,,,
O,on,,,,,
O,equity,,,,,
O,investments,,,,,
O,in,,,,,
O,other,,,,,
O,comprehensive,,,,,
O,income,,,,,
O,",",,,,,
O,there,,,,,
O,Transaction,,,,,
O,costs,,,,,
O,are,,,,,
O,included,,,,,
O,as,,,,,
O,part,,,,,
O,of,,,,,
O,the,,,,,
O,initial,,,,,
O,measurement,,,,,
O,",",,,,,
O,is,,,,,
O,no,,,,,
O,subsequent,,,,,
O,reclassification,,,,,
O,of,,,,,
O,fair,,,,,
O,value,,,,,
O,gains,,,,,
O,and,,,,,
O,losses,,,,,
O,to,,,,,
O,profit,,,,,
O,except,,,,,
O,for,,,,,
O,financial,,,,,
O,assets,,,,,
O,at,,,,,
O,fair,,,,,
O,value,,,,,
O,through,,,,,
O,profit,,,,,
O,or,,,,,
O,loss.,,,,,
O,They,,,,,
O,are,,,,,
O,or,,,,,
O,loss.,,,,,
O,Dividends,,,,,
O,from,,,,,
O,such,,,,,
O,investments,,,,,
O,continue,,,,,
O,to,,,,,
O,be,,,,,
O,recognised,,,,,
O,in,,,,,
O,subsequently,,,,,
O,measured,,,,,
O,at,,,,,
O,either,,,,,
O,amortised,,,,,
O,cost,,,,,
O,or,,,,,
O,fair,,,,,
O,value,,,,,
O,depending,,,,,
O,profit,,,,,
O,or,,,,,
O,loss,,,,,
O,as,,,,,
O,other,,,,,
O,income,,,,,
O,when,,,,,
O,the,,,,,
O,company,,,,,
O,’,,,,,
O,s,,,,,
O,right,,,,,
O,to,,,,,
O,receive,,,,,
O,on,,,,,
O,their,,,,,
O,classification.,,,,,
O,Classification,,,,,
O,is,,,,,
O,determined,,,,,
O,based,,,,,
O,on,,,,,
O,the,,,,,
O,purpose,,,,,
O,payments,,,,,
O,is,,,,,
O,established.,,,,,
O,of,,,,,
O,the,,,,,
O,acquisition,,,,,
O,and,,,,,
O,subsequent,,,,,
O,reclassification,,,,,
O,to,,,,,
O,other,,,,,
O,categories,,,,,
O,is,,,,,
O,restricted.,,,,,
O,Financial,,,,,
O,assets,,,,,
O,are,,,,,
O,derecognised,,,,,
O,when,,,,,
O,the,,,,,
